id;nazwa_wojewodztwa;kod_rynku;kod_branzy;liczba_pracownikow;zrodlo_rejestr;data_rejestracji;data_ostatnie_zamowienie;obecnosc_w_internecie;jakosc_strony_www;allegro;srednia_liczba_odslon;hurt;target_wartosc_sprzedazy
36772;pomorskie;GDW;98;;CEIDG;2010-01-13;2020-08-05;ma stronê www;56;NIE;42;0;840
36890;mazowieckie;RDW;5;6-10 osób;CEIDG;2008-12-10;2020-06-30;nie ma strony www;;NIE;;0;840
50661;œl¹skie;CZW;5;;CEIDG;2015-06-17;2020-01-17;ma stronê www;61;NIE;42;0;840
55134;lubelskie;LBW;5;;CEIDG;2013-10-01;2020-04-21;nie ma strony www;;NIE;;0;840
63773;ma³opolskie;NSW;437;;CEIDG;2017-08-16;2020-05-08;ma stronê www;42;NIE;42;0;840
41558;ma³opolskie;NSW;1387;;CEIDG;2014-02-12;2020-04-20;ma stronê www;54;NIE;42;0;840
41928;podkarpackie;KOW;5;1 osoba;CEIDG;2008-05-20;2019-10-21;nie ma strony www;;NIE;;1;840
42213;ma³opolskie;KRW;1574;;KRS;2015-04-09;2020-01-08;ma stronê www;41;NIE;42;0;840
47535;pomorskie;GDW;1402;;CEIDG;1997-04-05;2020-04-02;ma stronê www;64;NIE;42;0;840
47696;ma³opolskie;KRW;98;;CEIDG;2009-03-18;2020-04-15;ma stronê www;65;NIE;42;0;840
54360;opolskie;OPW;98;1 osoba;CEIDG;2015-02-16;2020-09-15;ma stronê www;70;NIE;17;0;840
61617;œl¹skie;BBW;968;;CEIDG;2017-04-01;2020-07-29;nie ma strony www;;NIE;;1;840
53342;dolnoœl¹skie;WBW;968;;CEIDG;2009-09-15;2019-09-20;ma stronê www;36;NIE;42;0;840
59029;ma³opolskie;KRW;1433;;CEIDG;2017-01-20;2020-01-15;ma stronê www;68;NIE;42;0;840
35605;podkarpackie;KOW;1574;;CEIDG;2012-04-03;2020-08-20;nie ma strony www;;NIE;;0;840
42798;ma³opolskie;KRW;526;6-10 osób;CEIDG;2008-09-08;2020-08-05;ma stronê www;48;NIE;42;0;840
48630;warmiñsko-mazurskie;OLW;1574;;CEIDG;2013-06-02;2020-06-09;nie ma strony www;;NIE;;0;840
49132;œl¹skie;KTW;411;;CEIDG;2014-07-02;2020-01-21;nie ma strony www;;NIE;;0;840
49369;mazowieckie;RDW;1574;;CEIDG;2013-11-18;2019-12-20;ma stronê www;52;NIE;42;0;840
49492;opolskie;OPW;1574;;CEIDG;2013-10-01;2020-01-07;nie ma strony www;;NIE;;0;840
56389;warmiñsko-mazurskie;MZW;1171;;CEIDG;2016-09-05;2020-02-13;ma stronê www;44;NIE;42;0;840
56547;œwiêtokrzyskie;KIW;1574;;CEIDG;2007-07-01;2020-08-13;ma stronê www;48;NIE;42;0;840
62355;³ódzkie;LDW;411;;CEIDG;2017-05-08;2019-12-19;nie ma strony www;;NIE;;0;840
75642;mazowieckie;WAW;1574;;KRS;2019-01-03;2019-06-26;ma stronê www;46;NIE;42;0;840
75997;opolskie;OPW;1402;;CEIDG;2016-08-17;2020-10-15;ma stronê www;37;NIE;42;0;840
81408;œl¹skie;RBW;522;;CEIDG;2010-02-18;2019-12-16;ma stronê www;48;NIE;42;1;840
81588;wielkopolskie;PIW;652;;CEIDG;2020-01-10;2020-01-30;nie ma strony www;;NIE;;0;840
81770;podlaskie;LMW;1386;;CEIDG;2020-02-04;2020-02-04;ma stronê www;56;NIE;42;0;840
81806;œl¹skie;GLW;1386;1 osoba;CEIDG;2020-01-30;2020-01-31;nie ma strony www;;NIE;;0;840
81832;œl¹skie;CZW;1386;;CEIDG;1998-12-21;2020-01-31;ma stronê www;70;NIE;42;0;840
79539;mazowieckie;SDW;98;;CEIDG;2019-07-01;2020-04-14;nie ma strony www;;NIE;;0;840
79607;mazowieckie;RDW;1402;1 osoba;CEIDG;2019-07-06;2020-10-26;nie ma strony www;;NIE;;0;840
79715;podlaskie;SUW;437;;CEIDG;2019-07-08;2020-10-20;ma stronê www;65;NIE;42;0;840
73143;lubelskie;BPW;1433;;CEIDG;2018-11-02;2019-07-05;nie ma strony www;;NIE;;1;840
62800;œl¹skie;CZW;411;;CEIDG;2017-05-08;2019-12-17;nie ma strony www;;NIE;;0;840
68534;pomorskie;GDW;1171;;CEIDG;2011-03-23;2019-05-21;ma stronê www;52;NIE;42;0;840
75273;kujawsko-pomorskie;TOW;652;;CEIDG;2018-03-01;2019-12-19;nie ma strony www;;NIE;;0;840
80159;mazowieckie;WAW;1386;;CEIDG;2019-03-12;2019-08-21;ma stronê www;64;NIE;42;0;840
19630;ma³opolskie;TRW;98;2-5 osób;CEIDG;2007-11-14;2020-06-01;nie ma strony www;;NIE;;0;830
70419;dolnoœl¹skie;WRW;411;;CEIDG;2018-05-14;2018-12-10;ma stronê www;48;NIE;42;0;830
71092;³ódzkie;LDW;5;;CEIDG;2018-06-25;2018-11-21;ma stronê www;46;NIE;42;0;830
66934;podlaskie;LMW;1171;;CEIDG;2016-11-04;2019-05-10;ma stronê www;61;NIE;42;1;830
32015;lubuskie;GWW;98;;CEIDG;2008-03-13;2019-04-03;ma stronê www;70;NIE;41;1;820
9127;mazowieckie;WAW;1171;2-5 osób;CEIDG;2001-06-22;2020-10-05;ma stronê www;66;NIE;41;0;820
27083;wielkopolskie;LSW;968;6-10 osób;CEIDG;2010-03-16;2020-06-22;ma stronê www;64;NIE;41;0;820
17179;ma³opolskie;KRW;10001;;CEIDG;1999-12-22;2019-01-15;ma stronê www;53;NIE;41;0;820
13581;pomorskie;GDW;1574;powy¿ej 250 osób;KRS;1992-01-01;2020-01-29;ma stronê www;62;NIE;820;0;820
11655;pomorskie;GDW;1574;1 osoba;CEIDG;2002-03-11;2020-10-06;ma stronê www;35;NIE;16;0;820
34119;œl¹skie;GLW;848;;CEIDG;2011-01-31;2020-01-20;ma stronê www;61;NIE;41;0;820
13045;mazowieckie;WAW;1574;6-10 osób;CEIDG;1991-12-01;2020-03-06;ma stronê www;45;NIE;41;0;820
42127;wielkopolskie;POW;5;6-10 osób;CEIDG;2005-01-20;2018-01-10;nie ma strony www;;NIE;;0;820
54774;mazowieckie;WAW;1386;;CEIDG;2016-10-11;2018-01-08;ma stronê www;59;NIE;41;0;820
75689;wielkopolskie;POW;1402;;CEIDG;1970-01-01;2018-10-16;ma stronê www;39;NIE;41;0;820
45186;wielkopolskie;KLW;1386;;CEIDG;2014-11-13;2019-01-11;ma stronê www;58;NIE;41;0;816
69437;ma³opolskie;TRW;98;;CEIDG;2016-06-02;2018-05-10;nie ma strony www;;NIE;;0;816
57388;pomorskie;SLW;411;;CEIDG;2013-12-02;2018-07-04;ma stronê www;68;NIE;41;0;815
55571;zachodniopomorskie;KSW;1574;2-5 osób;CEIDG;2009-05-01;2020-05-12;e-commerce;46;NIE;41;0;815
40308;œl¹skie;GLW;848;;CEIDG;2002-10-03;2018-05-24;ma stronê www;39;NIE;41;0;814
52084;wielkopolskie;KNW;1402;;CEIDG;1999-04-12;2018-01-09;nie ma strony www;;NIE;;0;813
5666;mazowieckie;OSW;968;2-5 osób;CEIDG;1997-12-01;2020-02-25;e-commerce;36;NIE;41;0;813
41851;lubelskie;LBW;526;;CEIDG;1999-11-22;2018-07-26;nie ma strony www;;NIE;;0;813
57803;mazowieckie;PAW;10001;6-10 osób;CEIDG;2010-06-01;2020-09-15;nie ma strony www;;NIE;;0;810
48411;dolnoœl¹skie;WRW;437;;CEIDG;2011-03-08;2020-10-07;nie ma strony www;;NIE;;0;810
70691;mazowieckie;RDW;522;;CEIDG;2017-03-14;2018-10-23;ma stronê www;58;NIE;41;0;810
35625;mazowieckie;WAW;1171;;CEIDG;2012-04-11;2019-06-13;ma stronê www;64;NIE;41;0;810
42601;pomorskie;GDW;437;6-10 osób;CEIDG;1996-12-01;2020-02-10;ma stronê www;60;NIE;41;0;810
62147;podlaskie;LMW;1171;;CEIDG;2017-05-09;2020-08-27;ma stronê www;52;NIE;41;0;810
51917;lubuskie;GWW;907;;CEIDG;1993-09-01;2020-04-15;ma stronê www;55;NIE;40;0;801
18397;mazowieckie;OSW;1171;6-10 osób;CEIDG;1998-01-01;2020-07-03;nie ma strony www;;NIE;;0;801
51127;wielkopolskie;KLW;5;;CEIDG;2016-09-01;2018-11-16;ma stronê www;39;NIE;40;0;801
3431;ma³opolskie;KRW;526;2-5 osób;CEIDG;1992-12-01;2020-10-14;e-commerce;42;NIE;40;0;800
7664;pomorskie;GDW;522;11-20 osób;CEIDG;1979-12-01;2020-05-12;ma stronê www;46;NIE;40;0;800
7748;lubuskie;ZGW;10001;6-10 osób;CEIDG;2007-04-28;2020-01-17;ma stronê www;53;NIE;40;0;800
21335;wielkopolskie;KLW;755;2-5 osób;CEIDG;2000-01-01;2020-06-09;ma stronê www;46;NIE;40;0;800
21498;œl¹skie;KTW;1386;6-10 osób;CEIDG;1996-01-01;2019-05-21;e-commerce;42;NIE;40;0;800
25602;pomorskie;GDW;437;6-10 osób;CEIDG;1997-10-07;2018-02-28;ma stronê www;45;NIE;40;0;800
25928;mazowieckie;PAW;437;6-10 osób;CEIDG;2006-05-15;2020-04-15;ma stronê www;67;NIE;40;0;800
25987;opolskie;OPW;522;6-10 osób;CEIDG;2009-01-19;2019-09-16;nie ma strony www;;NIE;;0;800
31792;wielkopolskie;POW;755;2-5 osób;CEIDG;1999-11-25;2020-04-17;nie ma strony www;;NIE;;0;800
312;œl¹skie;BBW;848;6-10 osób;CEIDG;1989-12-01;2018-11-23;ma stronê www;36;NIE;40;0;800
15614;œl¹skie;BBW;907;6-10 osób;CEIDG;2005-01-01;2018-02-27;e-commerce;55;NIE;40;0;800
20677;dolnoœl¹skie;WRW;848;2-5 osób;CEIDG;1996-05-02;2018-03-13;ma stronê www;57;NIE;40;0;800
32834;zachodniopomorskie;KSW;1402;2-5 osób;CEIDG;2007-04-10;2020-08-06;ma stronê www;43;NIE;40;0;800
32937;³ódzkie;SKW;1574;2-5 osób;CEIDG;2001-07-11;2020-09-03;nie ma strony www;;NIE;;0;800
37519;mazowieckie;GRW;98;1 osoba;KRS;2012-10-05;2018-02-12;nie ma strony www;;NIE;;0;800
37655;œl¹skie;KTW;755;1 osoba;CEIDG;1992-03-15;2020-01-23;ma stronê www;66;NIE;16;0;800
45317;wielkopolskie;KLW;10001;6-10 osób;KRS;2001-03-29;2018-10-17;ma stronê www;61;NIE;40;0;800
52311;œl¹skie;CZW;848;;CEIDG;2016-06-01;2018-05-15;ma stronê www;36;NIE;40;1;800
52715;³ódzkie;PTW;411;;CEIDG;2016-07-01;2018-05-18;nie ma strony www;;NIE;;0;800
52718;³ódzkie;SKW;411;;CEIDG;2016-07-29;2018-05-08;ma stronê www;49;NIE;40;0;800
57725;podlaskie;BIW;5;;CEIDG;2016-10-29;2020-06-05;ma stronê www;58;NIE;40;0;800
57749;mazowieckie;WAW;1386;;CEIDG;2012-12-18;2018-05-23;ma stronê www;48;NIE;40;0;800
58398;mazowieckie;GAW;522;;CEIDG;2016-10-01;2018-03-19;ma stronê www;41;NIE;40;0;800
64108;mazowieckie;PLW;5;;CEIDG;2017-09-06;2020-01-07;ma stronê www;54;NIE;40;0;800
64312;kujawsko-pomorskie;BDW;1386;;CEIDG;2017-10-14;2020-05-04;e-commerce;36;NIE;40;0;800
64643;dolnoœl¹skie;WBW;968;;CEIDG;2017-11-08;2018-02-14;ma stronê www;53;NIE;40;0;800
69843;zachodniopomorskie;SZW;526;;CEIDG;2018-04-04;2018-04-05;nie ma strony www;;NIE;;0;800
70006;lubelskie;BPW;1402;1 osoba;CEIDG;2018-04-03;2020-04-02;nie ma strony www;;NIE;;0;800
76695;lubuskie;GWW;437;;CEIDG;2015-02-02;2019-11-12;nie ma strony www;;NIE;;0;800
76905;ma³opolskie;KRW;98;;KRS;2019-01-29;2020-03-20;ma stronê www;60;NIE;40;0;800
77136;kujawsko-pomorskie;WLW;1574;;CEIDG;2019-02-11;2019-03-22;nie ma strony www;;NIE;;0;800
38347;dolnoœl¹skie;LGW;526;1 osoba;CEIDG;2013-03-01;2019-05-28;ma stronê www;37;NIE;16;0;800
44952;pomorskie;GDW;437;;CEIDG;2001-06-01;2018-04-18;ma stronê www;67;NIE;40;0;800
51507;mazowieckie;RDW;437;;CEIDG;2016-02-09;2020-07-08;ma stronê www;58;NIE;40;0;800
51527;podlaskie;SUW;522;;CEIDG;2016-02-02;2020-10-23;nie ma strony www;;NIE;;0;800
51621;dolnoœl¹skie;JGW;437;;KRS;2016-03-08;2019-05-31;ma stronê www;40;NIE;40;0;800
56734;podkarpackie;RZW;1386;;CEIDG;2004-03-01;2019-11-20;nie ma strony www;;NIE;;0;800
57074;³ódzkie;LDW;1574;;CEIDG;2002-10-18;2018-02-27;nie ma strony www;;NIE;;0;800
57313;lubelskie;LBW;5;;CEIDG;2013-09-02;2020-04-22;ma stronê www;48;NIE;40;0;800
9287;mazowieckie;WAW;652;6-10 osób;CEIDG;1996-12-01;2020-06-22;ma stronê www;49;NIE;40;0;800
9526;ma³opolskie;KRW;1574;1 osoba;CEIDG;2006-09-01;2020-04-07;ma stronê www;39;NIE;16;0;800
16497;pomorskie;GDW;98;6-10 osób;CEIDG;2002-10-25;2020-06-29;nie ma strony www;;NIE;;0;800
27368;ma³opolskie;KRW;1574;;CEIDG;1996-01-02;2018-06-05;ma stronê www;52;NIE;40;0;800
27505;mazowieckie;LNW;437;;CEIDG;2006-03-03;2020-06-16;ma stronê www;36;NIE;40;0;800
57449;lubuskie;ZGW;522;;CEIDG;1996-11-04;2018-02-22;ma stronê www;67;NIE;40;0;800
57469;³ódzkie;PTW;907;;CEIDG;2013-02-01;2019-05-15;ma stronê www;47;NIE;40;0;800
64870;mazowieckie;WAW;5;;CEIDG;2017-10-02;2018-06-06;nie ma strony www;;NIE;;0;800
65219;wielkopolskie;POW;1574;2-5 osób;CEIDG;2001-03-01;2019-10-29;ma stronê www;68;NIE;40;0;800
77404;œl¹skie;KTW;848;;CEIDG;2018-11-19;2019-05-16;ma stronê www;57;NIE;40;0;800
5702;mazowieckie;OSW;437;1 osoba;CEIDG;2001-01-01;2018-09-07;nie ma strony www;;NIE;;0;800
5795;³ódzkie;LDW;755;2-5 osób;CEIDG;1984-12-01;2018-11-28;ma stronê www;49;NIE;40;0;800
5989;³ódzkie;PTW;437;;CEIDG;2003-05-23;2019-04-05;ma stronê www;49;NIE;40;0;800
10182;œl¹skie;DGW;1574;2-5 osób;CEIDG;1997-07-26;2018-10-17;ma stronê www;41;NIE;40;0;800
17562;pomorskie;GDW;526;1 osoba;CEIDG;2006-05-29;2020-03-30;ma stronê www;59;NIE;16;0;800
17613;pomorskie;GDW;848;;CEIDG;1985-08-16;2019-06-18;ma stronê www;41;NIE;40;0;800
17618;lubelskie;LBW;1433;6-10 osób;CEIDG;2005-05-23;2019-09-19;ma stronê www;65;NIE;40;0;800
28301;³ódzkie;PTW;437;6-10 osób;CEIDG;2010-05-25;2018-11-21;ma stronê www;35;NIE;40;0;800
28578;œl¹skie;CZW;1574;1 osoba;CEIDG;2007-03-05;2019-11-06;nie ma strony www;;NIE;;0;800
28747;lubelskie;ZMW;755;1 osoba;CEIDG;1996-12-01;2020-02-12;ma stronê www;43;NIE;16;0;800
39850;podlaskie;SUW;5;;CEIDG;2013-05-07;2019-11-13;ma stronê www;50;NIE;40;0;800
40072;pomorskie;GDW;411;;CEIDG;2003-12-01;2018-09-27;ma stronê www;59;NIE;40;0;800
3747;ma³opolskie;KRW;1402;6-10 osób;CEIDG;1988-12-01;2020-06-09;ma stronê www;62;NIE;40;0;800
3837;podkarpackie;KOW;848;101-250 osób;KRS;1950-12-01;2019-09-04;ma stronê www;55;NIE;800;0;800
4114;ma³opolskie;NSW;1574;2-5 osób;CEIDG;2000-01-01;2019-03-21;ma stronê www;44;NIE;40;0;800
4134;kujawsko-pomorskie;WLW;5;6-10 osób;CEIDG;2003-10-02;2018-02-15;nie ma strony www;;NIE;;0;800
4186;dolnoœl¹skie;LGW;1402;6-10 osób;CEIDG;1995-10-05;2019-07-22;ma stronê www;46;NIE;40;0;800
4426;mazowieckie;WAW;1402;2-5 osób;CEIDG;1984-12-01;2020-04-10;ma stronê www;70;NIE;40;0;800
14202;mazowieckie;WAW;98;6-10 osób;CEIDG;1990-01-01;2020-08-27;e-commerce;65;NIE;40;0;800
22832;ma³opolskie;NSW;1402;1 osoba;CEIDG;2005-08-31;2019-02-28;nie ma strony www;;NIE;;0;800
23229;opolskie;OPW;848;21-50 osób;CEIDG;2005-11-28;2019-10-22;ma stronê www;58;NIE;40;0;800
29926;mazowieckie;WAW;526;;CEIDG;1990-12-27;2018-05-28;ma stronê www;49;NIE;40;0;800
36240;mazowieckie;GAW;1171;;CEIDG;2012-06-29;2019-12-10;ma stronê www;50;NIE;40;0;800
48143;mazowieckie;LNW;522;;CEIDG;2015-09-04;2018-01-23;nie ma strony www;;NIE;;0;800
48361;warmiñsko-mazurskie;MZW;1574;2-5 osób;CEIDG;1999-11-01;2020-02-19;ma stronê www;42;NIE;40;0;800
48462;mazowieckie;WAW;411;;CEIDG;2011-03-30;2019-06-12;nie ma strony www;;NIE;;0;800
48587;mazowieckie;WAW;907;;CEIDG;2015-11-01;2020-10-13;ma stronê www;67;NIE;40;0;800
60432;kujawsko-pomorskie;TOW;848;;CEIDG;2015-06-01;2020-08-06;nie ma strony www;;NIE;;0;800
60881;wielkopolskie;KNW;1386;;CEIDG;2017-04-18;2020-06-04;nie ma strony www;;NIE;;0;800
72291;mazowieckie;PLW;5;;CEIDG;2000-03-03;2020-06-29;ma stronê www;48;NIE;40;0;800
72422;podkarpackie;RZW;848;;CEIDG;2018-09-02;2018-10-16;nie ma strony www;;NIE;;0;800
961;mazowieckie;PLW;98;2-5 osób;CEIDG;1991-09-01;2019-11-08;nie ma strony www;;NIE;;0;800
1100;œl¹skie;CZW;968;2-5 osób;CEIDG;1989-12-01;2020-04-01;ma stronê www;69;NIE;40;0;800
1334;dolnoœl¹skie;WBW;755;6-10 osób;CEIDG;1994-07-19;2020-10-20;nie ma strony www;;NIE;;0;800
1373;dolnoœl¹skie;WBW;848;101-250 osób;KRS;1993-12-01;2018-09-27;ma stronê www;56;NIE;800;0;800
11069;kujawsko-pomorskie;BDW;907;2-5 osób;CEIDG;2003-10-02;2018-06-28;nie ma strony www;;NIE;;0;800
11142;lubuskie;ZGW;755;;CEIDG;2004-12-30;2018-03-12;nie ma strony www;;NIE;;0;800
11631;podkarpackie;RZW;755;2-5 osób;CEIDG;1997-05-19;2019-10-21;nie ma strony www;;NIE;;0;800
14633;œwiêtokrzyskie;KIW;98;2-5 osób;KRS;2005-09-26;2020-05-08;ma stronê www;37;NIE;40;0;800
29652;wielkopolskie;PIW;522;1 osoba;CEIDG;2009-04-28;2018-02-16;nie ma strony www;;NIE;;0;800
29689;ma³opolskie;KRW;652;2-5 osób;CEIDG;2005-01-20;2019-05-14;nie ma strony www;;NIE;;0;800
34653;warmiñsko-mazurskie;MZW;437;;CEIDG;2011-12-20;2019-09-19;ma stronê www;49;NIE;40;0;800
4988;lubelskie;BPW;907;6-10 osób;CEIDG;1997-10-16;2020-09-01;e-commerce;42;NIE;40;0;800
5069;dolnoœl¹skie;WRW;848;6-10 osób;CEIDG;1978-01-01;2018-05-11;ma stronê www;60;NIE;40;1;800
5256;mazowieckie;LNW;755;6-10 osób;CEIDG;1998-12-04;2018-10-23;ma stronê www;60;NIE;40;0;800
12470;wielkopolskie;POW;848;51-100 osób;KRS;1990-04-25;2019-01-29;ma stronê www;35;NIE;40;0;800
19555;pomorskie;GDW;1574;2-5 osób;CEIDG;2001-06-29;2018-11-29;e-commerce;45;NIE;40;0;800
23894;wielkopolskie;POW;522;2-5 osób;KRS;1991-05-15;2019-12-02;ma stronê www;59;NIE;40;0;800
24022;dolnoœl¹skie;WBW;5;1 osoba;CEIDG;2009-04-28;2020-10-08;ma stronê www;53;NIE;16;0;800
6345;wielkopolskie;POW;1402;6-10 osób;CEIDG;1990-12-01;2020-02-20;nie ma strony www;;NIE;;0;800
6502;mazowieckie;GRW;755;1 osoba;CEIDG;1994-02-01;2019-01-23;ma stronê www;58;NIE;16;0;800
6621;lubelskie;LBW;1433;21-50 osób;KRS;1947-01-01;2019-03-28;ma stronê www;47;NIE;40;0;800
8887;mazowieckie;WAW;1171;6-10 osób;CEIDG;1989-12-01;2020-08-10;ma stronê www;51;NIE;40;0;800
8916;mazowieckie;WAW;437;;CEIDG;1994-12-01;2018-10-03;ma stronê www;41;NIE;40;0;800
13061;œwiêtokrzyskie;KIW;98;6-10 osób;CEIDG;1999-04-07;2020-09-02;nie ma strony www;;NIE;;0;800
13390;ma³opolskie;KRW;1574;2-5 osób;CEIDG;2002-05-20;2019-02-07;ma stronê www;52;NIE;40;0;800
24811;³ódzkie;SKW;755;6-10 osób;CEIDG;2009-01-01;2019-02-21;ma stronê www;52;NIE;40;0;800
24996;dolnoœl¹skie;LGW;1433;21-50 osób;CEIDG;2009-08-20;2018-11-20;ma stronê www;56;NIE;40;0;800
35103;lubelskie;LBW;5;;CEIDG;2011-11-28;2020-09-29;ma stronê www;48;NIE;40;0;800
35275;kujawsko-pomorskie;TOW;411;;CEIDG;2012-01-03;2019-03-27;nie ma strony www;;NIE;;0;800
49751;wielkopolskie;POW;526;;CEIDG;2011-03-09;2020-04-23;ma stronê www;43;NIE;40;0;800
49764;podlaskie;BIW;1402;;CEIDG;2008-04-01;2020-03-10;ma stronê www;64;NIE;40;0;800
49922;œl¹skie;TYW;98;;CEIDG;2015-12-16;2020-06-17;ma stronê www;48;NIE;40;0;800
59433;podkarpackie;PRW;1386;;KRS;2016-11-29;2018-11-21;ma stronê www;43;NIE;40;0;800
59751;dolnoœl¹skie;WRW;968;;CEIDG;2017-03-02;2018-03-28;ma stronê www;50;NIE;40;0;800
59977;³ódzkie;LDW;1574;;CEIDG;2015-12-15;2018-09-25;nie ma strony www;;NIE;;0;800
70262;warmiñsko-mazurskie;OLW;968;;CEIDG;2018-05-07;2019-08-05;nie ma strony www;;NIE;;0;800
82647;podkarpackie;TBW;10001;;CEIDG;2020-05-28;2020-05-27;ma stronê www;58;NIE;40;0;800
82648;œwiêtokrzyskie;TBW;10001;;CEIDG;2020-05-28;2020-05-27;ma stronê www;40;NIE;40;0;800
36628;œl¹skie;KTW;98;;CEIDG;2009-12-17;2020-05-20;ma stronê www;70;NIE;40;0;800
43699;œl¹skie;RBW;98;;KRS;2015-03-24;2020-10-06;e-commerce;62;NIE;40;0;800
43985;mazowieckie;WAW;5;;CEIDG;2015-08-08;2020-09-23;e-commerce;63;NIE;40;0;800
50999;œl¹skie;CZW;437;1 osoba;CEIDG;2010-01-25;2018-09-18;ma stronê www;51;NIE;16;0;800
55344;mazowieckie;RDW;10001;;CEIDG;2012-05-14;2020-05-29;ma stronê www;37;NIE;40;0;800
55733;mazowieckie;PLW;652;;CEIDG;2009-05-01;2020-05-12;e-commerce;38;NIE;40;0;800
55756;ma³opolskie;KRW;652;;CEIDG;2011-02-01;2019-08-22;nie ma strony www;;NIE;;0;800
63348;pomorskie;GDW;1386;;CEIDG;2017-06-08;2018-07-13;ma stronê www;64;NIE;40;0;800
63637;lubelskie;ZMW;5;;CEIDG;2017-08-16;2020-08-13;ma stronê www;41;NIE;40;0;800
41664;dolnoœl¹skie;WRW;98;6-10 osób;KRS;1995-12-01;2019-04-03;ma stronê www;59;NIE;40;0;800
46837;wielkopolskie;KNW;10001;;CEIDG;2011-04-01;2019-02-13;ma stronê www;50;NIE;40;0;800
47315;mazowieckie;PAW;848;;CEIDG;2001-10-10;2019-05-14;ma stronê www;45;NIE;40;0;800
54215;mazowieckie;PLW;5;6-10 osób;CEIDG;2007-05-29;2020-08-26;ma stronê www;47;NIE;40;0;800
61433;wielkopolskie;POW;1386;;CEIDG;2017-06-08;2018-04-26;e-commerce;69;NIE;40;0;800
61798;warmiñsko-mazurskie;OLW;98;;CEIDG;2017-03-01;2018-09-14;ma stronê www;65;NIE;40;1;800
40788;dolnoœl¹skie;JGW;98;;CEIDG;2014-06-24;2020-03-27;ma stronê www;55;NIE;40;0;800
41062;ma³opolskie;KRW;1386;;CEIDG;2014-04-01;2018-04-23;ma stronê www;45;NIE;40;0;800
41101;opolskie;OPW;848;;CEIDG;2000-09-26;2018-07-10;ma stronê www;53;NIE;40;0;800
46325;podlaskie;BIW;411;;CEIDG;2014-08-01;2018-02-28;nie ma strony www;;NIE;;0;800
53745;podlaskie;LMW;98;;CEIDG;2014-04-01;2019-10-25;ma stronê www;49;NIE;40;0;800
58510;podlaskie;LMW;526;;CEIDG;2016-11-16;2018-06-04;nie ma strony www;;NIE;;0;800
58646;³ódzkie;PTW;5;;CEIDG;2016-11-19;2018-10-24;ma stronê www;47;NIE;40;0;800
59000;kujawsko-pomorskie;BDW;411;;CEIDG;2017-01-27;2018-02-19;ma stronê www;54;NIE;40;0;800
43163;zachodniopomorskie;SZW;1574;1 osoba;CEIDG;1992-12-01;2019-04-23;ma stronê www;49;NIE;16;0;800
49059;kujawsko-pomorskie;BDW;526;;CEIDG;2014-03-01;2020-03-26;ma stronê www;62;NIE;40;1;800
62257;³ódzkie;LDW;437;;CEIDG;1999-08-16;2019-09-03;ma stronê www;48;NIE;40;0;800
63790;mazowieckie;GAW;652;;CEIDG;2017-08-01;2020-07-09;nie ma strony www;;NIE;;0;800
68123;pomorskie;GDW;98;;CEIDG;2015-06-01;2018-01-29;nie ma strony www;;NIE;;0;800
75815;œl¹skie;DGW;907;;CEIDG;2015-07-09;2018-10-23;ma stronê www;48;NIE;40;0;800
75829;³ódzkie;LDW;1574;;CEIDG;2018-06-01;2018-08-01;nie ma strony www;;NIE;;0;800
75914;mazowieckie;GAW;526;;CEIDG;2018-12-03;2019-04-19;nie ma strony www;;NIE;;0;800
81346;warmiñsko-mazurskie;OLW;1387;;CEIDG;2019-12-10;2020-04-09;nie ma strony www;;NIE;;0;800
66946;dolnoœl¹skie;WBW;5;;CEIDG;2018-01-02;2018-05-29;nie ma strony www;;NIE;;0;800
66976;³ódzkie;SRW;1433;;CEIDG;2013-05-20;2018-02-22;ma stronê www;38;NIE;40;0;800
67234;lubelskie;BPW;411;;CEIDG;2018-01-25;2018-06-13;nie ma strony www;;NIE;;0;800
73860;zachodniopomorskie;SZW;411;;CEIDG;2018-12-10;2019-03-11;nie ma strony www;;NIE;;0;800
79724;œwiêtokrzyskie;KIW;1386;;CEIDG;2019-07-10;2019-10-09;nie ma strony www;;NIE;;0;800
66010;ma³opolskie;TRW;411;;CEIDG;2017-12-20;2019-09-10;nie ma strony www;;NIE;;0;800
66268;œl¹skie;KTW;1171;2-5 osób;CEIDG;2005-01-18;2020-01-14;ma stronê www;59;NIE;40;0;800
73322;lubelskie;BPW;1574;;KRS;2018-09-06;2019-09-04;ma stronê www;43;NIE;40;0;800
73411;ma³opolskie;KRW;98;;CEIDG;2018-11-19;2019-07-05;ma stronê www;67;NIE;40;1;800
78899;pomorskie;ELW;652;;CEIDG;1970-01-01;2019-05-07;nie ma strony www;;NIE;;0;800
69105;mazowieckie;WAW;411;;CEIDG;2018-03-01;2018-02-27;nie ma strony www;;NIE;;0;800
83150;œl¹skie;CZW;5;1 osoba;CEIDG;1996-11-18;2020-04-08;nie ma strony www;;NIE;;0;798
75352;mazowieckie;LNW;411;1 osoba;CEIDG;2013-01-02;2020-06-16;nie ma strony www;;NIE;;0;798
16808;zachodniopomorskie;KSW;1574;6-10 osób;CEIDG;2003-12-19;2020-04-01;nie ma strony www;;NIE;;0;790
10115;ma³opolskie;NSW;907;2-5 osób;CEIDG;1992-03-17;2020-09-22;ma stronê www;51;NIE;40;0;790
